filename,width,height,class,xmin,ymin,xmax,ymax
7262.jpg,520,520,left_foot,229,407,381,73
6172.jpg,520,520,right_foot,170,501,412,11
4394.jpg,520,520,right_foot,38,501,303,11
6901.jpg,520,520,left_foot,230,447,365,67
6173.jpg,520,520,right_foot,69,417,268,66
6618.jpg,520,520,left_foot,91,316,240,11
6618.jpg,520,520,right_foot,239,320,418,28
7264.jpg,520,520,left_foot,157,275,222,116
7264.jpg,520,520,right_foot,249,385,302,259
7059.jpg,520,520,left_foot,302,458,501,15
6174.jpg,520,520,right_foot,53,501,301,11
7156.jpg,520,520,right_foot,121,361,280,11
14052.jpg,520,520,right_foot,78,437,180,201
7407.jpg,520,520,left_foot,184,425,372,14
6175.jpg,520,520,left_foot,294,501,501,104
7266.jpg,520,520,left_foot,128,390,332,55
6176.jpg,520,520,right_foot,37,353,142,107
4395.jpg,520,520,left_foot,102,376,219,23
4395.jpg,520,520,right_foot,267,334,385,40
7265.jpg,520,520,left_foot,219,501,395,43
7060.jpg,520,520,right_foot,129,440,317,56
6497.jpg,520,520,left_foot,292,286,397,97
6620.jpg,520,520,right_foot,84,501,166,310
16204.jpg,520,520,left_foot,163,501,365,21
6635.jpg,520,520,right_foot,37,501,361,11
4396.jpg,520,520,right_foot,11,501,285,12
6177.jpg,520,520,left_foot,131,501,260,195
6177.jpg,520,520,right_foot,280,501,411,184
4397.jpg,520,520,right_foot,70,501,387,11
6623.jpg,520,520,right_foot,328,501,408,293
7267.jpg,520,520,left_foot,169,352,223,215
7267.jpg,520,520,right_foot,235,348,289,214
6178.jpg,520,520,right_foot,100,501,292,11
6902.jpg,520,520,left_foot,114,501,259,135
6902.jpg,520,520,right_foot,256,501,401,143
6304.jpg,520,520,left_foot,232,385,415,116
6305.jpg,520,520,right_foot,109,377,243,27
7408.jpg,520,520,right_foot,198,376,278,212
4398.jpg,520,520,left_foot,69,475,214,236
4398.jpg,520,520,right_foot,315,501,470,258
6903.jpg,520,520,left_foot,384,501,501,214
6179.jpg,520,520,left_foot,157,368,264,229
6179.jpg,520,520,right_foot,264,395,327,230
4399.jpg,520,520,right_foot,11,255,93,68
6624.jpg,520,520,left_foot,115,497,287,78
6624.jpg,520,520,right_foot,272,501,435,90
6625.jpg,520,520,left_foot,105,460,255,249
6625.jpg,520,520,right_foot,315,467,452,254
6180.jpg,520,520,right_foot,20,465,187,11
6307.jpg,520,520,left_foot,123,501,266,205
6307.jpg,520,520,right_foot,280,501,433,205
6904.jpg,520,520,left_foot,155,501,252,298
6904.jpg,520,520,right_foot,341,493,438,217
6308.jpg,520,520,left_foot,255,353,381,55
6182.jpg,520,520,left_foot,149,470,208,328
6182.jpg,520,520,right_foot,294,480,356,334
6309.jpg,520,520,left_foot,194,232,388,22
6183.jpg,520,520,left_foot,360,429,485,226
6310.jpg,520,520,right_foot,134,494,361,11
7268.jpg,520,520,right_foot,205,408,300,181
6184.jpg,520,520,left_foot,76,369,162,206
6184.jpg,520,520,right_foot,163,370,243,212
6626.jpg,520,520,left_foot,70,357,336,11
6311.jpg,520,520,right_foot,134,404,296,32
6185.jpg,520,520,left_foot,142,446,222,269
6185.jpg,520,520,right_foot,250,439,327,259
6905.jpg,520,520,left_foot,384,501,493,211
7169.jpg,520,520,right_foot,150,421,261,99
6312.jpg,520,520,left_foot,153,409,238,226
6312.jpg,520,520,right_foot,243,418,328,237
7271.jpg,520,520,left_foot,183,329,244,204
7271.jpg,520,520,right_foot,260,270,325,128
6186.jpg,520,520,left_foot,48,501,501,52
6313.jpg,520,520,left_foot,27,353,286,87
6314.jpg,520,520,right_foot,46,391,375,11
7270.jpg,520,520,left_foot,183,340,234,223
7270.jpg,520,520,right_foot,247,345,304,225
6315.jpg,520,520,right_foot,100,335,204,118
6188.jpg,520,520,right_foot,292,269,445,11
6317.jpg,520,520,left_foot,11,501,234,199
7272.jpg,520,520,right_foot,223,442,394,36
7273.jpg,520,520,right_foot,120,429,275,56
6907.jpg,520,520,left_foot,82,501,222,160
6907.jpg,520,520,right_foot,259,501,397,164
6189.jpg,520,520,left_foot,104,418,272,138
6189.jpg,520,520,right_foot,202,385,371,108
6318.jpg,520,520,left_foot,170,404,352,90
6319.jpg,520,520,left_foot,82,445,305,12
7061.jpg,520,520,left_foot,71,398,215,109
7061.jpg,520,520,right_foot,302,390,458,120
7409.jpg,520,520,left_foot,201,392,248,274
7409.jpg,520,520,right_foot,297,443,348,317
4455.jpg,520,520,left_foot,56,467,239,75
4455.jpg,520,520,right_foot,295,466,462,72
6190.jpg,520,520,right_foot,168,488,447,16
7274.jpg,520,520,left_foot,194,445,369,11
6320.jpg,520,520,right_foot,99,355,395,32
6321.jpg,520,520,right_foot,221,388,346,156
7276.jpg,520,520,left_foot,248,381,414,11
4457.jpg,520,520,left_foot,146,418,210,307
4457.jpg,520,520,right_foot,287,437,350,312
4458.jpg,520,520,left_foot,226,410,446,60
7278.jpg,520,520,left_foot,126,392,290,174
7279.jpg,520,520,left_foot,199,467,382,33
7410.jpg,520,520,left_foot,152,446,315,63
7411.jpg,520,520,right_foot,129,357,306,26
6322.jpg,520,520,left_foot,141,412,230,216
6322.jpg,520,520,right_foot,317,422,411,228
6323.jpg,520,520,left_foot,296,347,427,100
6324.jpg,520,520,left_foot,223,501,463,25
7281.jpg,520,520,right_foot,254,442,384,124
7282.jpg,520,520,left_foot,109,379,307,15
6325.jpg,520,520,left_foot,161,403,319,39
6325.jpg,520,520,right_foot,329,436,501,55
6326.jpg,520,520,left_foot,281,451,398,134
4456.jpg,520,520,right_foot,183,501,437,31
7284.jpg,520,520,left_foot,211,406,257,282
7284.jpg,520,520,right_foot,285,412,333,284
7285.jpg,520,520,left_foot,196,461,349,11
6327.jpg,520,520,left_foot,61,406,324,11
6327.jpg,520,520,right_foot,268,496,460,84
6191.jpg,520,520,left_foot,135,449,285,136
6191.jpg,520,520,right_foot,278,444,418,134
4459.jpg,520,520,right_foot,93,455,336,13
7001.jpg,520,520,right_foot,143,439,283,70
7287.jpg,520,520,left_foot,230,375,281,244
7412.jpg,520,520,right_foot,115,412,266,57
6328.jpg,520,520,left_foot,14,447,214,183
6328.jpg,520,520,right_foot,367,359,501,72
6192.jpg,520,520,left_foot,115,447,242,131
6192.jpg,520,520,right_foot,276,450,407,133
6193.jpg,520,520,left_foot,162,440,357,157
6330.jpg,520,520,right_foot,117,328,277,21
7289.jpg,520,520,right_foot,106,427,274,11
7413.jpg,520,520,right_foot,140,372,279,11
4460.jpg,520,520,left_foot,186,201,274,25
4460.jpg,520,520,right_foot,284,314,367,108
6194.jpg,520,520,left_foot,204,444,359,47
4461.jpg,520,520,left_foot,251,461,464,60
7291.jpg,520,520,left_foot,237,391,409,41
6331.jpg,520,520,left_foot,202,331,289,145
6331.jpg,520,520,right_foot,283,335,391,139
6196.jpg,520,520,left_foot,189,393,313,114
4462.jpg,520,520,left_foot,386,395,460,205
6332.jpg,520,520,left_foot,45,386,169,91
6332.jpg,520,520,right_foot,226,439,343,176
7003.jpg,520,520,left_foot,12,501,235,15
7003.jpg,520,520,right_foot,303,501,501,45
6198.jpg,520,520,left_foot,282,360,391,141
6199.jpg,520,520,right_foot,36,501,213,113
4463.jpg,520,520,left_foot,173,501,381,15
7294.jpg,520,520,right_foot,164,478,341,17
7295.jpg,520,520,left_foot,139,501,331,11
7414.jpg,520,520,right_foot,214,315,288,146
4464.jpg,520,520,right_foot,49,461,285,11
6200.jpg,520,520,left_foot,346,255,461,20
4465.jpg,520,520,left_foot,370,449,471,233
7296.jpg,520,520,left_foot,159,429,327,11
7297.jpg,520,520,left_foot,152,465,332,11
7415.jpg,520,520,right_foot,200,347,330,20
4466.jpg,520,520,right_foot,281,422,473,51
7416.jpg,520,520,left_foot,190,431,242,311
7416.jpg,520,520,right_foot,289,408,345,282
7417.jpg,520,520,right_foot,140,472,308,12
7418.jpg,520,520,right_foot,227,371,294,240
7419.jpg,520,520,right_foot,206,369,341,48
4467.jpg,520,520,left_foot,308,501,494,42
7005.jpg,520,520,left_foot,151,433,386,30
7300.jpg,520,520,left_foot,171,438,332,11
7301.jpg,520,520,right_foot,201,378,321,120
7174.jpg,520,520,left_foot,211,391,368,51
4468.jpg,520,520,left_foot,89,397,236,96
4468.jpg,520,520,right_foot,266,400,415,101
4469.jpg,520,520,left_foot,157,380,293,33
4470.jpg,520,520,left_foot,164,466,337,124
7006.jpg,520,520,left_foot,401,340,501,40
7303.jpg,520,520,right_foot,256,388,361,134
4471.jpg,520,520,left_foot,197,500,381,48
4472.jpg,520,520,left_foot,395,328,479,115
7007.jpg,520,520,left_foot,257,479,472,20
7008.jpg,520,520,left_foot,295,501,451,157
7420.jpg,520,520,right_foot,180,391,328,19
4473.jpg,520,520,left_foot,13,475,212,96
4473.jpg,520,520,right_foot,295,497,501,109
7176.jpg,520,520,right_foot,209,381,316,82
4474.jpg,520,520,left_foot,34,501,239,19
7042.jpg,520,520,right_foot,33,392,144,167
7062.jpg,520,520,left_foot,181,335,278,110
4475.jpg,520,520,left_foot,216,463,501,79
7178.jpg,520,520,left_foot,147,482,324,11
7179.jpg,520,520,right_foot,131,464,292,54
4476.jpg,520,520,left_foot,449,501,501,367
7010.jpg,520,520,left_foot,346,501,440,319
7063.jpg,520,520,left_foot,209,409,352,97
7064.jpg,520,520,left_foot,46,351,204,121
7064.jpg,520,520,right_foot,328,343,482,120
7181.jpg,520,520,left_foot,238,337,316,162
7183.jpg,520,520,right_foot,181,346,316,27
7012.jpg,520,520,right_foot,57,312,148,99
7185.jpg,520,520,left_foot,187,383,335,57
7186.jpg,520,520,right_foot,179,332,291,12
7187.jpg,520,520,right_foot,132,454,290,82
7188.jpg,520,520,left_foot,233,367,295,210
7189.jpg,520,520,right_foot,206,449,335,129
12156.jpg,520,520,left_foot,248,488,479,11
7014.jpg,520,520,right_foot,163,501,386,11
7015.jpg,520,520,right_foot,207,469,496,215
7016.jpg,520,520,left_foot,210,436,457,268
7016.jpg,520,520,right_foot,194,370,489,111
7191.jpg,520,520,left_foot,250,345,401,11
7192.jpg,520,520,left_foot,170,331,319,45
12160.jpg,520,520,left_foot,113,446,269,19
12163.jpg,520,520,left_foot,358,501,501,197
7017.jpg,520,520,right_foot,11,488,240,11
5453.jpg,520,520,left_foot,105,359,219,75
5453.jpg,520,520,right_foot,327,378,444,97
7065.jpg,520,520,left_foot,187,453,305,133
7195.jpg,520,520,left_foot,209,425,257,312
7195.jpg,520,520,right_foot,281,401,331,290
7196.jpg,520,520,left_foot,223,276,306,83
7197.jpg,520,520,right_foot,154,346,285,52
12167.jpg,520,520,left_foot,272,364,454,98
5454.jpg,520,520,right_foot,106,345,169,213
7199.jpg,520,520,right_foot,248,410,314,245
7200.jpg,520,520,right_foot,193,353,307,86
7201.jpg,520,520,right_foot,174,305,284,65
7203.jpg,520,520,right_foot,170,363,298,51
7204.jpg,520,520,left_foot,188,389,329,94
12173.jpg,520,520,left_foot,287,501,501,97
7207.jpg,520,520,right_foot,167,468,327,50
7206.jpg,520,520,left_foot,242,451,398,81
7208.jpg,520,520,right_foot,234,372,290,256
7209.jpg,520,520,left_foot,149,492,335,22
7210.jpg,520,520,left_foot,159,400,309,18
7211.jpg,520,520,left_foot,209,387,258,279
7211.jpg,520,520,right_foot,283,440,345,328
12179.jpg,520,520,right_foot,164,501,241,308
5304.jpg,520,520,left_foot,11,501,301,87
5304.jpg,520,520,right_foot,220,466,501,11
5305.jpg,520,520,right_foot,119,478,427,11
5306.jpg,520,520,left_foot,145,244,227,115
5306.jpg,520,520,right_foot,276,334,353,228
7213.jpg,520,520,left_foot,175,358,309,26
7214.jpg,520,520,left_foot,201,330,312,69
7215.jpg,520,520,right_foot,251,431,382,85
12185.jpg,520,520,left_foot,261,317,370,157
5455.jpg,520,520,left_foot,147,493,387,11
5307.jpg,520,520,right_foot,124,366,281,120
5308.jpg,520,520,left_foot,79,480,253,256
5308.jpg,520,520,right_foot,307,501,439,284
5309.jpg,520,520,right_foot,262,440,458,107
5310.jpg,520,520,left_foot,219,237,273,118
5310.jpg,520,520,right_foot,288,238,346,120
5311.jpg,520,520,right_foot,69,346,253,38
5312.jpg,520,520,right_foot,74,472,256,121
5456.jpg,520,520,left_foot,101,501,186,318
5456.jpg,520,520,right_foot,323,501,421,333
5313.jpg,520,520,left_foot,84,366,282,106
5313.jpg,520,520,right_foot,262,355,429,86
5314.jpg,520,520,right_foot,33,448,293,13
5316.jpg,520,520,right_foot,112,501,329,68
5317.jpg,520,520,left_foot,275,496,501,22
5318.jpg,520,520,left_foot,54,420,289,112
5318.jpg,520,520,right_foot,196,340,433,30
5319.jpg,520,520,left_foot,186,465,280,236
5319.jpg,520,520,right_foot,281,458,378,232
5320.jpg,520,520,left_foot,211,496,354,173
7304.jpg,520,520,right_foot,184,450,316,136
7305.jpg,520,520,right_foot,195,378,339,76
7306.jpg,520,520,right_foot,117,328,301,30
7307.jpg,520,520,right_foot,206,472,368,80
5321.jpg,520,520,left_foot,97,467,181,297
5321.jpg,520,520,right_foot,283,476,362,308
5322.jpg,520,520,left_foot,232,346,395,43
5323.jpg,520,520,right_foot,143,501,350,302
5324.jpg,520,520,left_foot,255,501,501,11
7308.jpg,520,520,left_foot,150,405,317,48
7309.jpg,520,520,right_foot,209,300,297,109
5325.jpg,520,520,left_foot,160,415,374,75
5326.jpg,520,520,left_foot,394,298,501,38
5327.jpg,520,520,left_foot,132,484,245,292
5327.jpg,520,520,right_foot,369,484,465,292
7310.jpg,520,520,right_foot,41,425,240,11
6638.jpg,520,520,left_foot,184,389,416,25
7311.jpg,520,520,right_foot,177,406,347,11
5328.jpg,520,520,right_foot,114,412,263,68
5329.jpg,520,520,right_foot,118,297,222,74
5330.jpg,520,520,right_foot,221,386,372,21
5331.jpg,520,520,left_foot,262,404,414,85
7312.jpg,520,520,left_foot,134,355,280,59
7313.jpg,520,520,left_foot,175,392,293,71
5332.jpg,520,520,right_foot,11,501,343,11
6602.jpg,520,520,left_foot,215,463,313,203
6602.jpg,520,520,right_foot,314,455,413,198
7314.jpg,520,520,left_foot,194,472,361,110
6641.jpg,520,520,left_foot,361,407,501,150
7315.jpg,520,520,left_foot,140,368,207,240
7315.jpg,520,520,right_foot,214,327,287,184
7316.jpg,520,520,left_foot,217,351,278,199
5333.jpg,520,520,left_foot,227,342,292,194
5334.jpg,520,520,right_foot,95,473,222,193
6664.jpg,520,520,right_foot,102,501,267,228
12228.jpg,520,520,left_foot,93,382,207,90
12228.jpg,520,520,right_foot,302,358,407,78
7217.jpg,520,520,left_foot,169,389,223,278
7217.jpg,520,520,right_foot,256,445,310,332
7317.jpg,520,520,left_foot,180,414,312,65
5335.jpg,520,520,left_foot,57,413,218,69
5335.jpg,520,520,right_foot,315,413,495,79
6665.jpg,520,520,left_foot,163,452,234,285
6665.jpg,520,520,right_foot,289,458,360,292
6666.jpg,520,520,right_foot,94,461,228,141
6667.jpg,520,520,right_foot,120,463,285,41
7318.jpg,520,520,left_foot,191,312,240,196
7318.jpg,520,520,right_foot,262,378,321,270
12234.jpg,520,520,left_foot,113,348,188,159
12234.jpg,520,520,right_foot,314,393,384,206
5336.jpg,520,520,left_foot,157,448,225,277
5336.jpg,520,520,right_foot,277,461,371,286
5337.jpg,520,520,left_foot,410,354,501,167
5338.jpg,520,520,left_foot,116,494,221,270
5338.jpg,520,520,right_foot,300,477,399,263
7220.jpg,520,520,right_foot,171,403,285,124
7221.jpg,520,520,right_foot,210,347,290,208
7222.jpg,520,520,right_foot,195,442,272,256
12240.jpg,520,520,right_foot,134,501,420,11
6668.jpg,520,520,left_foot,100,496,208,251
6668.jpg,520,520,right_foot,210,501,312,242
10106.jpg,520,520,right_foot,129,457,298,71
6670.jpg,520,520,right_foot,119,488,295,169
7224.jpg,520,520,left_foot,232,368,343,154
7225.jpg,520,520,left_foot,181,378,336,25
7226.jpg,520,520,left_foot,229,356,362,25
12246.jpg,520,520,left_foot,224,380,306,194
6671.jpg,520,520,left_foot,328,361,421,123
5339.jpg,520,520,left_foot,271,497,501,16
5340.jpg,520,520,right_foot,183,448,378,38
7321.jpg,520,520,right_foot,117,501,327,11
7229.jpg,520,520,left_foot,150,435,312,28
12255.jpg,520,520,left_foot,186,392,282,206
12255.jpg,520,520,right_foot,287,396,390,208
5341.jpg,520,520,left_foot,116,447,283,161
5341.jpg,520,520,right_foot,310,415,446,117
5457.jpg,520,520,right_foot,50,313,148,172
5342.jpg,520,520,left_foot,303,364,469,68
6672.jpg,520,520,left_foot,268,501,464,184
7231.jpg,520,520,right_foot,148,438,307,12
7232.jpg,520,520,left_foot,155,384,319,23
12260.jpg,520,520,left_foot,211,279,293,86
5343.jpg,520,520,left_foot,145,412,248,166
5343.jpg,520,520,right_foot,257,387,349,148
5458.jpg,520,520,right_foot,11,494,251,12
5344.jpg,520,520,left_foot,47,427,217,80
5345.jpg,520,520,left_foot,243,501,436,136
5346.jpg,520,520,right_foot,112,501,343,17
5347.jpg,520,520,left_foot,206,453,271,300
5347.jpg,520,520,right_foot,305,433,385,281
7322.jpg,520,520,left_foot,224,387,269,270
7322.jpg,520,520,right_foot,300,425,354,306
6647.jpg,520,520,right_foot,104,501,297,11
5348.jpg,520,520,left_foot,355,467,481,197
4790.jpg,520,520,left_foot,47,501,218,187
4790.jpg,520,520,right_foot,294,501,465,186
4791.jpg,520,520,left_foot,130,400,204,241
4791.jpg,520,520,right_foot,188,381,256,223
6674.jpg,520,520,left_foot,272,421,427,110
5349.jpg,520,520,left_foot,88,501,180,323
5349.jpg,520,520,right_foot,308,501,409,323
7323.jpg,520,520,left_foot,165,414,216,288
7323.jpg,520,520,right_foot,213,319,278,184
5350.jpg,520,520,right_foot,11,486,376,304
4889.jpg,520,520,right_foot,143,501,319,37
6675.jpg,520,520,left_foot,176,246,308,43
4890.jpg,520,520,left_foot,209,458,264,315
4890.jpg,520,520,right_foot,271,501,328,375
5351.jpg,520,520,right_foot,15,351,66,246
7324.jpg,520,520,left_foot,181,501,236,384
7324.jpg,520,520,right_foot,273,465,323,340
6333.jpg,520,520,left_foot,117,353,283,147
6333.jpg,520,520,right_foot,315,314,426,90
6676.jpg,520,520,left_foot,90,478,216,201
6676.jpg,520,520,right_foot,261,487,383,210
5352.jpg,520,520,left_foot,110,449,245,72
5352.jpg,520,520,right_foot,241,427,390,32
1589.jpg,520,520,left_foot,157,448,315,126
6334.jpg,520,520,right_foot,56,501,365,11
5459.jpg,520,520,left_foot,97,385,243,36
5459.jpg,520,520,right_foot,290,348,442,59
7325.jpg,520,520,right_foot,167,405,313,61
5353.jpg,520,520,left_foot,122,411,181,312
5353.jpg,520,520,right_foot,288,394,348,277
6677.jpg,520,520,left_foot,83,478,243,49
6677.jpg,520,520,right_foot,235,484,401,49
6335.jpg,520,520,left_foot,89,340,230,87
6335.jpg,520,520,right_foot,256,307,391,81
5440.jpg,520,520,left_foot,449,316,495,226
7326.jpg,520,520,right_foot,208,351,342,11
5354.jpg,520,520,right_foot,53,472,271,24
7000.jpg,520,520,left_foot,62,403,289,68
7000.jpg,520,520,right_foot,201,410,409,131
7002.jpg,520,520,left_foot,372,403,477,194
5441.jpg,520,520,left_foot,44,406,190,165
5441.jpg,520,520,right_foot,351,292,501,89
6678.jpg,520,520,left_foot,226,500,459,16
6336.jpg,520,520,left_foot,150,346,232,188
6336.jpg,520,520,right_foot,260,348,338,200
6908.jpg,520,520,left_foot,39,501,296,11
5355.jpg,520,520,left_foot,138,451,376,11
5356.jpg,520,520,left_foot,399,302,501,30
5442.jpg,520,520,left_foot,97,304,147,209
5442.jpg,520,520,right_foot,342,311,387,219
6337.jpg,520,520,right_foot,11,479,204,11
5357.jpg,520,520,right_foot,179,476,304,218
5401.jpg,520,520,left_foot,210,485,258,367
5401.jpg,520,520,right_foot,265,485,311,364
6679.jpg,520,520,right_foot,107,482,240,141
7328.jpg,520,520,right_foot,200,462,310,149
6651.jpg,520,520,left_foot,32,445,246,70
6651.jpg,520,520,right_foot,261,442,451,55
6338.jpg,520,520,left_foot,97,360,221,110
6338.jpg,520,520,right_foot,294,365,434,129
6909.jpg,520,520,left_foot,369,340,475,116
7239.jpg,520,520,right_foot,256,256,256,256
6339.jpg,520,520,right_foot,98,368,256,187
5358.jpg,520,520,left_foot,195,287,265,158
5358.jpg,520,520,right_foot,269,277,333,149
7009.jpg,520,520,left_foot,114,501,347,11
7011.jpg,520,520,left_foot,61,493,286,95
7011.jpg,520,520,right_foot,277,483,480,61
5359.jpg,520,520,right_foot,199,365,354,18
7241.jpg,520,520,right_foot,207,501,370,22
7013.jpg,520,520,left_foot,65,468,198,148
7013.jpg,520,520,right_foot,305,493,454,151
6340.jpg,520,520,left_foot,27,449,241,70
6340.jpg,520,520,right_foot,285,421,490,68
5360.jpg,520,520,right_foot,139,440,384,19
5402.jpg,520,520,left_foot,91,415,245,76
5402.jpg,520,520,right_foot,332,385,500,51
6910.jpg,520,520,right_foot,104,382,217,121
7019.jpg,520,520,right_foot,84,500,247,186
5361.jpg,520,520,left_foot,181,409,403,53
6341.jpg,520,520,right_foot,11,235,125,11
5403.jpg,520,520,left_foot,296,410,501,26
6681.jpg,520,520,left_foot,175,268,264,65
6681.jpg,520,520,right_foot,246,322,375,203
6342.jpg,520,520,left_foot,18,325,204,33
6342.jpg,520,520,right_foot,180,368,327,58
7244.jpg,520,520,right_foot,169,439,312,80
5362.jpg,520,520,left_foot,74,405,215,81
5362.jpg,520,520,right_foot,315,384,478,85
6911.jpg,520,520,left_foot,213,501,413,11
5363.jpg,520,520,right_foot,160,355,327,20
4377.jpg,520,520,right_foot,61,495,281,61
5364.jpg,520,520,right_foot,26,391,188,44
5443.jpg,520,520,left_foot,172,455,334,55
6343.jpg,520,520,left_foot,86,344,201,161
6343.jpg,520,520,right_foot,243,225,335,19
6682.jpg,520,520,left_foot,117,501,225,253
6682.jpg,520,520,right_foot,256,501,372,259
4379.jpg,520,520,left_foot,294,428,477,24
4380.jpg,520,520,left_foot,257,482,495,11
4382.jpg,520,520,left_foot,248,456,376,240
5444.jpg,520,520,left_foot,16,386,191,90
5444.jpg,520,520,right_foot,336,391,495,92
4383.jpg,520,520,left_foot,109,501,399,11
4384.jpg,520,520,left_foot,152,501,246,325
4384.jpg,520,520,right_foot,261,501,356,321
4385.jpg,520,520,left_foot,111,393,292,22
4387.jpg,520,520,left_foot,11,446,355,179
4387.jpg,520,520,right_foot,127,333,501,54
4388.jpg,520,520,right_foot,96,329,223,13
7248.jpg,520,520,right_foot,255,392,316,254
5365.jpg,520,520,left_foot,68,384,215,94
5365.jpg,520,520,right_foot,256,382,396,104
4400.jpg,520,520,right_foot,178,446,370,19
4402.jpg,520,520,left_foot,110,501,439,15
6345.jpg,520,520,right_foot,225,493,417,250
5404.jpg,520,520,left_foot,75,402,277,42
5404.jpg,520,520,right_foot,231,416,413,19
5366.jpg,520,520,left_foot,112,491,248,252
5366.jpg,520,520,right_foot,326,496,460,260
5978.jpg,520,520,left_foot,260,479,434,49
6346.jpg,520,520,left_foot,180,358,362,40
5979.jpg,520,520,left_foot,26,445,167,106
5405.jpg,520,520,right_foot,42,440,143,207
5367.jpg,520,520,left_foot,150,246,269,25
5367.jpg,520,520,right_foot,269,253,390,40
7251.jpg,520,520,right_foot,171,434,308,105
6347.jpg,520,520,left_foot,108,413,254,61
6347.jpg,520,520,right_foot,250,406,396,56
6912.jpg,520,520,right_foot,157,365,284,59
5406.jpg,520,520,right_foot,146,411,473,28
5981.jpg,520,520,left_foot,298,501,368,339
5981.jpg,520,520,right_foot,224,501,301,361
5445.jpg,520,520,left_foot,65,386,140,230
5445.jpg,520,520,right_foot,356,374,433,229
5368.jpg,520,520,right_foot,77,478,174,260
6684.jpg,520,520,left_foot,175,482,240,310
6684.jpg,520,520,right_foot,275,484,336,308
6348.jpg,520,520,left_foot,185,418,312,164
6348.jpg,520,520,right_foot,360,437,501,156
5369.jpg,520,520,left_foot,112,485,209,339
5369.jpg,520,520,right_foot,306,470,419,340
6046.jpg,520,520,right_foot,59,501,252,199
5370.jpg,520,520,left_foot,204,501,342,239
6349.jpg,520,520,left_foot,181,346,232,267
6349.jpg,520,520,right_foot,325,272,378,180
5407.jpg,520,520,left_foot,111,289,272,15
5407.jpg,520,520,right_foot,260,297,417,34
5371.jpg,520,520,right_foot,23,501,271,25
5372.jpg,520,520,right_foot,146,460,292,168
5408.jpg,520,520,right_foot,42,478,142,286
6913.jpg,520,520,right_foot,146,382,256,88
6685.jpg,520,520,left_foot,211,308,309,49
6350.jpg,520,520,left_foot,213,377,314,182
6350.jpg,520,520,right_foot,385,383,490,184
5374.jpg,520,520,left_foot,34,398,220,87
5409.jpg,520,520,right_foot,187,352,311,12
6686.jpg,520,520,left_foot,286,422,450,70
4483.jpg,520,520,left_foot,188,491,290,249
7255.jpg,520,520,left_foot,165,374,272,113
4484.jpg,520,520,left_foot,232,501,501,11
5410.jpg,520,520,left_foot,357,329,463,58
6914.jpg,520,520,right_foot,11,295,68,138
6351.jpg,520,520,left_foot,41,395,228,76
6351.jpg,520,520,right_foot,275,383,444,82
5375.jpg,520,520,left_foot,95,466,249,120
5375.jpg,520,520,right_foot,309,461,475,78
4486.jpg,520,520,right_foot,62,315,159,73
5376.jpg,520,520,right_foot,216,349,329,53
5411.jpg,520,520,left_foot,189,326,354,28
4487.jpg,520,520,right_foot,60,445,180,144
6687.jpg,520,520,left_foot,96,460,237,128
6687.jpg,520,520,right_foot,314,460,456,110
4489.jpg,520,520,left_foot,142,400,212,247
4489.jpg,520,520,right_foot,247,402,314,241
5377.jpg,520,520,right_foot,113,284,289,13
6352.jpg,520,520,left_foot,158,501,243,366
6352.jpg,520,520,right_foot,256,501,341,356
4577.jpg,520,520,right_foot,40,373,187,27
5378.jpg,520,520,left_foot,315,351,416,128
6688.jpg,520,520,left_foot,164,316,310,76
5412.jpg,520,520,left_foot,262,425,389,229
5412.jpg,520,520,right_foot,408,404,501,185
5379.jpg,520,520,left_foot,83,425,187,233
5379.jpg,520,520,right_foot,175,361,298,190
5380.jpg,520,520,right_foot,163,501,410,119
5381.jpg,520,520,left_foot,168,338,262,60
5381.jpg,520,520,right_foot,278,337,381,59
5413.jpg,520,520,left_foot,148,370,282,73
5413.jpg,520,520,right_foot,283,337,427,57
6353.jpg,520,520,left_foot,43,389,182,108
6353.jpg,520,520,right_foot,324,385,484,95
5382.jpg,520,520,left_foot,353,397,492,138
5414.jpg,520,520,left_foot,34,374,194,55
6690.jpg,520,520,right_foot,73,317,237,12
6354.jpg,520,520,left_foot,111,431,414,11
5383.jpg,520,520,left_foot,129,314,246,35
5383.jpg,520,520,right_foot,247,311,361,34
6916.jpg,520,520,left_foot,84,396,205,184
6916.jpg,520,520,right_foot,331,334,438,114
6355.jpg,520,520,right_foot,42,338,162,115
5384.jpg,520,520,left_foot,246,305,322,114
5384.jpg,520,520,right_foot,319,384,388,220
5415.jpg,520,520,right_foot,82,346,174,136
5385.jpg,520,520,left_foot,198,400,386,27
6356.jpg,520,520,left_foot,320,428,401,262
5416.jpg,520,520,left_foot,45,501,299,132
5386.jpg,520,520,left_foot,350,315,481,124
6917.jpg,520,520,right_foot,219,482,457,15
5417.jpg,520,520,left_foot,115,501,364,11
5387.jpg,520,520,left_foot,137,453,217,297
5387.jpg,520,520,right_foot,284,441,365,290
6357.jpg,520,520,left_foot,89,350,220,117
6357.jpg,520,520,right_foot,302,343,416,118
5388.jpg,520,520,right_foot,11,501,339,11
4921.jpg,520,520,left_foot,92,501,282,35
4921.jpg,520,520,right_foot,258,501,438,37
5418.jpg,520,520,left_foot,250,284,392,23
6918.jpg,520,520,right_foot,143,501,335,89
6358.jpg,520,520,right_foot,190,470,371,60
5389.jpg,520,520,left_foot,367,501,471,283
