filename,width,height,left_foot,lxmin,lymin,lxmax,lymax,right_foot,rxmin,rymin,rxmax,rymax
6537.jpg,520,520,left_foot,369,117,466,356,right_foot,0,0,0,0
6539.jpg,520,520,left_foot,0,0,0,0,right_foot,122,11,356,451
5297.jpg,520,520,left_foot,0,0,0,0,right_foot,130,30,318,501
6525.jpg,520,520,left_foot,0,0,0,0,right_foot,158,75,309,440
6526.jpg,520,520,left_foot,164,167,363,421,right_foot,0,0,0,0
6527.jpg,520,520,left_foot,29,65,255,386,right_foot,256,65,450,391
6528.jpg,520,520,left_foot,0,0,0,0,right_foot,27,51,184,389
6521.jpg,520,520,left_foot,124,223,210,343,right_foot,337,196,426,322
6522.jpg,520,520,left_foot,0,0,0,0,right_foot,35,316,116,480
6523.jpg,520,520,left_foot,0,0,0,0,right_foot,173,26,295,272
6524.jpg,520,520,left_foot,206,55,463,501,right_foot,0,0,0,0
6403.jpg,520,520,left_foot,178,179,349,482,right_foot,0,0,0,0
6404.jpg,520,520,left_foot,228,156,430,454,right_foot,0,0,0,0
6406.jpg,520,520,left_foot,77,57,254,488,right_foot,251,48,456,501
6407.jpg,520,520,left_foot,169,177,309,479,right_foot,0,0,0,0
6408.jpg,520,520,left_foot,65,79,226,283,right_foot,272,77,370,266
6409.jpg,520,520,left_foot,137,132,278,344,right_foot,287,90,387,329
2451.jpg,520,520,left_foot,65,44,272,501,right_foot,271,46,471,501
4073.jpg,520,520,left_foot,129,80,234,300,right_foot,257,82,363,304
4074.jpg,520,520,left_foot,0,0,0,0,right_foot,73,66,188,320
4075.jpg,520,520,left_foot,74,32,217,365,right_foot,319,162,462,446
4076.jpg,520,520,left_foot,0,0,0,0,right_foot,256,178,386,479
6749.jpg,520,520,left_foot,101,11,274,305,right_foot,0,0,0,0
4077.jpg,520,520,left_foot,231,23,412,475,right_foot,0,0,0,0
4078.jpg,520,520,left_foot,191,21,390,472,right_foot,0,0,0,0
4079.jpg,520,520,left_foot,106,18,244,319,right_foot,239,15,383,314
4080.jpg,520,520,left_foot,0,0,0,0,right_foot,79,65,281,317
2453.jpg,520,520,left_foot,233,11,501,501,right_foot,0,0,0,0
4081.jpg,520,520,left_foot,275,117,501,487,right_foot,0,0,0,0
4082.jpg,520,520,left_foot,245,25,431,287,right_foot,0,0,0,0
2454.jpg,520,520,left_foot,222,11,443,501,right_foot,0,0,0,0
4083.jpg,520,520,left_foot,307,243,441,501,right_foot,0,0,0,0
4084.jpg,520,520,left_foot,127,16,331,313,right_foot,0,0,0,0
4124.jpg,520,520,left_foot,0,0,0,0,right_foot,59,20,357,317
2455.jpg,520,520,left_foot,0,0,0,0,right_foot,109,11,301,501
4085.jpg,520,520,left_foot,290,17,446,273,right_foot,0,0,0,0
4086.jpg,520,520,left_foot,0,0,0,0,right_foot,81,15,318,406
2457.jpg,520,520,left_foot,0,0,0,0,right_foot,33,125,134,318
4087.jpg,520,520,left_foot,90,40,368,430,right_foot,0,0,0,0
4125.jpg,520,520,left_foot,90,148,180,322,right_foot,264,157,348,377
4088.jpg,520,520,left_foot,0,0,0,0,right_foot,159,41,354,376
4089.jpg,520,520,left_foot,202,18,384,368,right_foot,0,0,0,0
4090.jpg,520,520,left_foot,0,0,0,0,right_foot,374,111,501,388
4091.jpg,520,520,left_foot,337,144,461,410,right_foot,0,0,0,0
4126.jpg,520,520,left_foot,93,212,211,425,right_foot,281,205,371,430
4092.jpg,520,520,left_foot,157,219,236,342,right_foot,263,198,349,318
4127.jpg,520,520,left_foot,193,277,260,436,right_foot,298,288,370,457
3732.jpg,520,520,left_foot,0,0,0,0,right_foot,73,159,202,388
4093.jpg,520,520,left_foot,177,64,266,215,right_foot,254,84,355,223
4128.jpg,520,520,left_foot,138,14,422,501,right_foot,0,0,0,0
4094.jpg,520,520,left_foot,184,37,413,421,right_foot,0,0,0,0
4095.jpg,520,520,left_foot,295,11,489,436,right_foot,0,0,0,0
4096.jpg,520,520,left_foot,184,79,263,265,right_foot,263,81,349,266
6751.jpg,520,520,left_foot,168,282,276,501,right_foot,291,150,385,401
4129.jpg,520,520,left_foot,11,54,310,501,right_foot,0,0,0,0
4097.jpg,520,520,left_foot,401,64,501,271,right_foot,0,0,0,0
4130.jpg,520,520,left_foot,0,0,0,0,right_foot,149,38,372,501
6752.jpg,520,520,left_foot,112,264,235,451,right_foot,304,261,394,497
6753.jpg,520,520,left_foot,0,0,0,0,right_foot,212,15,451,501
4099.jpg,520,520,left_foot,151,107,234,276,right_foot,271,107,376,281
4100.jpg,520,520,left_foot,194,205,302,415,right_foot,329,205,459,414
4101.jpg,520,520,left_foot,362,215,476,433,right_foot,0,0,0,0
4103.jpg,520,520,left_foot,0,0,0,0,right_foot,100,13,250,344
4104.jpg,520,520,left_foot,0,0,0,0,right_foot,16,357,77,486
6754.jpg,520,520,left_foot,0,0,0,0,right_foot,35,22,141,279
4105.jpg,520,520,left_foot,367,52,465,242,right_foot,0,0,0,0
4131.jpg,520,520,left_foot,89,110,297,481,right_foot,0,0,0,0
4106.jpg,520,520,left_foot,0,0,0,0,right_foot,207,59,404,344
4107.jpg,520,520,left_foot,100,26,250,277,right_foot,249,28,403,267
4108.jpg,520,520,left_foot,296,121,402,364,right_foot,0,0,0,0
4109.jpg,520,520,left_foot,36,58,203,397,right_foot,337,58,485,379
4110.jpg,520,520,left_foot,147,120,221,227,right_foot,287,129,363,229
4111.jpg,520,520,left_foot,0,0,0,0,right_foot,362,37,497,334
4112.jpg,520,520,left_foot,146,182,224,320,right_foot,235,213,303,357
4113.jpg,520,520,left_foot,42,236,137,475,right_foot,133,202,236,423
4168.jpg,520,520,left_foot,0,0,0,0,right_foot,11,161,150,439
12844.jpg,520,520,left_foot,288,93,445,360,right_foot,0,0,0,0
4169.jpg,520,520,left_foot,0,0,0,0,right_foot,128,43,238,317
4114.jpg,520,520,left_foot,233,53,342,285,right_foot,0,0,0,0
4132.jpg,520,520,left_foot,19,61,145,245,right_foot,0,0,0,0
4115.jpg,520,520,left_foot,0,0,0,0,right_foot,22,28,240,497
4507.jpg,520,520,left_foot,0,0,0,0,right_foot,278,255,330,364
4537.jpg,520,520,left_foot,0,0,0,0,right_foot,125,50,282,416
4116.jpg,520,520,left_foot,44,44,209,246,right_foot,195,23,340,228
4133.jpg,520,520,left_foot,88,253,204,470,right_foot,256,237,436,460
4117.jpg,520,520,left_foot,0,0,0,0,right_foot,106,27,471,501
4751.jpg,520,520,left_foot,0,0,0,0,right_foot,72,198,142,295
4134.jpg,520,520,left_foot,346,170,440,439,right_foot,0,0,0,0
4118.jpg,520,520,left_foot,0,0,0,0,right_foot,74,11,269,448
4752.jpg,520,520,left_foot,0,0,0,0,right_foot,11,22,170,367
4119.jpg,520,520,left_foot,55,70,336,222,right_foot,0,0,0,0
4753.jpg,520,520,left_foot,108,67,374,501,right_foot,0,0,0,0
4135.jpg,520,520,left_foot,76,95,225,358,right_foot,0,0,0,0
4120.jpg,520,520,left_foot,148,359,215,473,right_foot,303,370,366,498
4136.jpg,520,520,left_foot,138,15,387,501,right_foot,0,0,0,0
4754.jpg,520,520,left_foot,154,163,269,352,right_foot,237,44,354,244
4122.jpg,520,520,left_foot,0,0,0,0,right_foot,11,95,202,501
4137.jpg,520,520,left_foot,145,166,289,434,right_foot,0,0,0,0
4755.jpg,520,520,left_foot,0,0,0,0,right_foot,83,46,192,243
4123.jpg,520,520,left_foot,66,32,257,348,right_foot,0,0,0,0
4756.jpg,520,520,left_foot,327,19,492,305,right_foot,0,0,0,0
6759.jpg,520,520,left_foot,275,40,501,330,right_foot,0,0,0,0
6760.jpg,520,520,left_foot,249,28,390,380,right_foot,0,0,0,0
4102.jpg,520,520,left_foot,0,0,0,0,right_foot,91,14,364,501
4138.jpg,520,520,left_foot,375,204,497,478,right_foot,246,155,356,385
4757.jpg,520,520,left_foot,63,78,274,328,right_foot,0,0,0,0
4139.jpg,520,520,left_foot,137,23,495,470,right_foot,0,0,0,0
4140.jpg,520,520,left_foot,246,25,402,407,right_foot,0,0,0,0
4758.jpg,520,520,left_foot,185,157,265,338,right_foot,264,163,348,349
4141.jpg,520,520,left_foot,11,103,258,501,right_foot,264,105,501,501
4759.jpg,520,520,left_foot,61,21,201,274,right_foot,311,27,435,240
4142.jpg,520,520,left_foot,105,11,478,501,right_foot,0,0,0,0
4760.jpg,520,520,left_foot,120,283,202,479,right_foot,269,285,363,475
4761.jpg,520,520,left_foot,175,29,324,314,right_foot,0,0,0,0
4143.jpg,520,520,left_foot,432,93,501,249,right_foot,0,0,0,0
4762.jpg,520,520,left_foot,285,16,501,496,right_foot,0,0,0,0
4763.jpg,520,520,left_foot,57,56,253,494,right_foot,268,16,464,488
4144.jpg,520,520,left_foot,92,172,258,445,right_foot,251,145,399,449
4764.jpg,520,520,left_foot,11,12,250,496,right_foot,279,26,501,501
4145.jpg,520,520,left_foot,80,292,156,485,right_foot,275,290,397,471
4765.jpg,520,520,left_foot,138,58,291,424,right_foot,285,62,447,425
6762.jpg,520,520,left_foot,165,332,238,443,right_foot,265,345,327,453
4146.jpg,520,520,left_foot,330,97,451,429,right_foot,0,0,0,0
4766.jpg,520,520,left_foot,0,0,0,0,right_foot,222,17,390,373
4147.jpg,520,520,left_foot,0,0,0,0,right_foot,11,68,179,439
4767.jpg,520,520,left_foot,0,0,0,0,right_foot,47,32,291,322
4768.jpg,520,520,left_foot,0,0,0,0,right_foot,228,282,288,398
4148.jpg,520,520,left_foot,0,0,0,0,right_foot,151,12,357,426
4149.jpg,520,520,left_foot,106,67,238,409,right_foot,0,0,0,0
4769.jpg,520,520,left_foot,74,139,287,458,right_foot,305,162,487,446
4770.jpg,520,520,left_foot,0,0,0,0,right_foot,48,128,113,273
4150.jpg,520,520,left_foot,316,87,501,466,right_foot,0,0,0,0
4151.jpg,520,520,left_foot,0,0,0,0,right_foot,11,11,194,501
4771.jpg,520,520,left_foot,158,379,229,501,right_foot,245,380,322,501
4772.jpg,520,520,left_foot,0,0,0,0,right_foot,65,152,152,295
4773.jpg,520,520,left_foot,239,67,355,325,right_foot,0,0,0,0
4152.jpg,520,520,left_foot,53,156,249,501,right_foot,243,169,415,490
4774.jpg,520,520,left_foot,31,59,205,427,right_foot,290,62,468,437
4153.jpg,520,520,left_foot,226,65,365,304,right_foot,0,0,0,0
4775.jpg,520,520,left_foot,0,0,0,0,right_foot,96,47,334,501
4154.jpg,520,520,left_foot,244,51,382,392,right_foot,0,0,0,0
4776.jpg,520,520,left_foot,317,11,501,501,right_foot,0,0,0,0
4155.jpg,520,520,left_foot,109,16,276,316,right_foot,297,58,427,331
7121.jpg,520,520,left_foot,0,0,0,0,right_foot,150,61,343,384
4156.jpg,520,520,left_foot,172,47,380,434,right_foot,0,0,0,0
7122.jpg,520,520,left_foot,196,20,369,362,right_foot,0,0,0,0
5028.jpg,520,520,left_foot,0,0,0,0,right_foot,68,258,141,380
5029.jpg,520,520,left_foot,335,177,451,466,right_foot,0,0,0,0
7123.jpg,520,520,left_foot,225,111,355,379,right_foot,0,0,0,0
4777.jpg,520,520,left_foot,179,226,233,340,right_foot,258,234,310,343
4158.jpg,520,520,left_foot,165,147,273,392,right_foot,288,133,400,386
7124.jpg,520,520,left_foot,145,42,320,457,right_foot,0,0,0,0
4778.jpg,520,520,left_foot,269,11,413,304,right_foot,0,0,0,0
4159.jpg,520,520,left_foot,318,70,430,305,right_foot,0,0,0,0
4779.jpg,520,520,left_foot,0,0,0,0,right_foot,87,124,222,455
7125.jpg,520,520,left_foot,0,0,0,0,right_foot,139,11,306,364
4160.jpg,520,520,left_foot,0,0,0,0,right_foot,285,233,381,485
4785.jpg,520,520,left_foot,0,0,0,0,right_foot,64,76,195,332
7126.jpg,520,520,left_foot,215,294,259,385,right_foot,309,283,355,379
4903.jpg,520,520,left_foot,158,316,242,501,right_foot,235,314,316,497
7127.jpg,520,520,left_foot,202,76,316,337,right_foot,0,0,0,0
4904.jpg,520,520,left_foot,153,41,343,353,right_foot,0,0,0,0
7128.jpg,520,520,left_foot,0,0,0,0,right_foot,185,11,314,358
4905.jpg,520,520,left_foot,429,280,501,476,right_foot,0,0,0,0
7129.jpg,520,520,left_foot,153,32,322,358,right_foot,0,0,0,0
7130.jpg,520,520,left_foot,0,0,0,0,right_foot,192,80,316,342
4906.jpg,520,520,left_foot,0,0,0,0,right_foot,62,30,208,338
12920.jpg,520,520,left_foot,73,15,236,434,right_foot,295,15,458,427
7131.jpg,520,520,left_foot,0,0,0,0,right_foot,204,90,309,333
4907.jpg,520,520,left_foot,357,60,499,329,right_foot,0,0,0,0
4908.jpg,520,520,left_foot,331,18,469,317,right_foot,0,0,0,0
4909.jpg,520,520,left_foot,293,88,467,431,right_foot,0,0,0,0
4161.jpg,520,520,left_foot,30,138,169,392,right_foot,311,139,455,441
4910.jpg,520,520,left_foot,193,67,331,404,right_foot,310,77,491,358
7132.jpg,520,520,left_foot,210,227,256,311,right_foot,288,178,339,281
4911.jpg,520,520,left_foot,0,0,0,0,right_foot,73,17,213,305
4162.jpg,520,520,left_foot,75,275,149,414,right_foot,333,281,413,420
7133.jpg,520,520,left_foot,0,0,0,0,right_foot,177,13,358,415
4912.jpg,520,520,left_foot,214,26,420,461,right_foot,0,0,0,0
4163.jpg,520,520,left_foot,29,37,217,501,right_foot,290,31,472,499
4913.jpg,520,520,left_foot,0,0,0,0,right_foot,117,12,371,467
7134.jpg,520,520,left_foot,217,357,264,460,right_foot,291,323,342,424
7135.jpg,520,520,left_foot,194,118,335,406,right_foot,0,0,0,0
4914.jpg,520,520,left_foot,236,81,418,328,right_foot,0,0,0,0
4164.jpg,520,520,left_foot,33,18,228,368,right_foot,166,17,453,371
4165.jpg,520,520,left_foot,99,89,302,410,right_foot,0,0,0,0
4166.jpg,520,520,left_foot,256,172,427,455,right_foot,0,0,0,0
4167.jpg,520,520,left_foot,285,126,444,349,right_foot,0,0,0,0
7136.jpg,520,520,left_foot,188,269,245,384,right_foot,252,259,311,373
4915.jpg,520,520,left_foot,25,173,137,350,right_foot,379,181,475,368
4170.jpg,520,520,left_foot,232,11,383,371,right_foot,0,0,0,0
7137.jpg,520,520,left_foot,0,0,0,0,right_foot,187,153,296,386
4173.jpg,520,520,left_foot,310,43,485,353,right_foot,0,0,0,0
7138.jpg,520,520,left_foot,0,0,0,0,right_foot,59,138,236,386
7139.jpg,520,520,left_foot,217,334,266,424,right_foot,284,326,337,422
7140.jpg,520,520,left_foot,173,11,369,406,right_foot,0,0,0,0
7141.jpg,520,520,left_foot,218,263,262,356,right_foot,291,252,339,348
7142.jpg,520,520,left_foot,0,0,0,0,right_foot,214,111,327,380
7143.jpg,520,520,left_foot,187,243,239,336,right_foot,269,242,317,333
7144.jpg,520,520,left_foot,0,0,0,0,right_foot,220,123,353,394
7147.jpg,520,520,left_foot,0,0,0,0,right_foot,160,90,297,381
7148.jpg,520,520,left_foot,198,40,364,349,right_foot,0,0,0,0
7149.jpg,520,520,left_foot,187,11,393,382,right_foot,0,0,0,0
7150.jpg,520,520,left_foot,64,12,249,343,right_foot,0,0,0,0
7151.jpg,520,520,left_foot,0,0,0,0,right_foot,149,88,311,330
7152.jpg,520,520,left_foot,0,0,0,0,right_foot,182,40,360,461
7153.jpg,520,520,left_foot,0,0,0,0,right_foot,230,185,300,329
7154.jpg,520,520,left_foot,0,0,0,0,right_foot,206,30,354,373
7182.jpg,520,520,left_foot,0,0,0,0,right_foot,219,48,391,482
7236.jpg,520,520,left_foot,0,0,0,0,right_foot,118,26,380,501
7269.jpg,520,520,left_foot,0,0,0,0,right_foot,232,45,361,386
7275.jpg,520,520,left_foot,157,11,339,452,right_foot,0,0,0,0
4916.jpg,520,520,left_foot,0,0,0,0,right_foot,11,97,124,340
4917.jpg,520,520,left_foot,167,294,227,431,right_foot,287,300,350,428
5031.jpg,520,520,left_foot,0,0,0,0,right_foot,158,31,405,449
5032.jpg,520,520,left_foot,0,0,0,0,right_foot,50,94,219,492
7277.jpg,520,520,left_foot,182,11,340,433,right_foot,0,0,0,0
7280.jpg,520,520,left_foot,172,91,305,431,right_foot,0,0,0,0
4918.jpg,520,520,left_foot,195,159,285,401,right_foot,276,162,377,404
7283.jpg,520,520,left_foot,125,87,268,404,right_foot,0,0,0,0
5033.jpg,520,520,left_foot,11,199,216,417,right_foot,101,62,294,289
4919.jpg,520,520,left_foot,273,11,501,501,right_foot,0,0,0,0
4970.jpg,520,520,left_foot,187,352,260,501,right_foot,254,361,329,501
13043.jpg,520,520,left_foot,0,0,0,0,right_foot,50,126,236,480
5034.jpg,520,520,left_foot,40,43,241,418,right_foot,234,42,432,396
6761.jpg,520,520,left_foot,0,0,0,0,right_foot,11,52,335,340
5035.jpg,520,520,left_foot,330,77,459,374,right_foot,0,0,0,0
4920.jpg,520,520,left_foot,100,137,220,400,right_foot,304,127,415,401
5036.jpg,520,520,left_foot,0,0,0,0,right_foot,11,60,174,501
6767.jpg,520,520,left_foot,0,0,0,0,right_foot,127,15,259,328
7286.jpg,520,520,left_foot,0,0,0,0,right_foot,91,177,214,455
4922.jpg,520,520,left_foot,0,0,0,0,right_foot,215,52,332,349
5037.jpg,520,520,left_foot,138,187,255,501,right_foot,254,182,374,501
6770.jpg,520,520,left_foot,35,94,250,452,right_foot,0,0,0,0
4971.jpg,520,520,left_foot,124,149,244,403,right_foot,261,129,376,411
13055.jpg,520,520,left_foot,298,160,380,376,right_foot,0,0,0,0
13064.jpg,520,520,left_foot,237,99,385,415,right_foot,0,0,0,0
7288.jpg,520,520,left_foot,0,0,0,0,right_foot,190,27,322,348
5038.jpg,520,520,left_foot,280,79,402,297,right_foot,0,0,0,0
4942.jpg,520,520,left_foot,300,156,467,501,right_foot,0,0,0,0
5039.jpg,520,520,left_foot,0,0,0,0,right_foot,11,178,155,501
7290.jpg,520,520,left_foot,148,13,326,432,right_foot,0,0,0,0
7292.jpg,520,520,left_foot,132,120,284,446,right_foot,0,0,0,0
7293.jpg,520,520,left_foot,215,270,269,393,right_foot,271,256,325,375
4943.jpg,520,520,left_foot,0,0,0,0,right_foot,27,112,147,355
5040.jpg,520,520,left_foot,164,222,236,395,right_foot,265,222,341,403
6775.jpg,520,520,left_foot,395,210,469,364,right_foot,0,0,0,0
13085.jpg,520,520,left_foot,130,104,220,334,right_foot,268,106,369,338
5041.jpg,520,520,left_foot,231,126,457,501,right_foot,0,0,0,0
4944.jpg,520,520,left_foot,0,0,0,0,right_foot,171,87,273,328
6776.jpg,520,520,left_foot,204,28,392,419,right_foot,0,0,0,0
6777.jpg,520,520,left_foot,80,210,182,398,right_foot,208,223,305,389
4945.jpg,520,520,left_foot,0,0,0,0,right_foot,99,11,420,501
5042.jpg,520,520,left_foot,106,107,280,367,right_foot,303,187,426,450
6778.jpg,520,520,left_foot,299,334,363,473,right_foot,416,318,487,463
5043.jpg,520,520,left_foot,0,0,0,0,right_foot,22,21,395,467
6779.jpg,520,520,left_foot,0,0,0,0,right_foot,58,54,269,461
4946.jpg,520,520,left_foot,0,0,0,0,right_foot,85,274,185,472
6780.jpg,520,520,left_foot,0,0,0,0,right_foot,58,153,437,364
6782.jpg,520,520,left_foot,282,66,395,321,right_foot,0,0,0,0
7298.jpg,520,520,left_foot,0,0,0,0,right_foot,199,84,351,476
13096.jpg,520,520,left_foot,0,0,0,0,right_foot,99,11,416,501
7299.jpg,520,520,left_foot,0,0,0,0,right_foot,223,241,292,376
7302.jpg,520,520,left_foot,256,219,319,355,right_foot,0,0,0,0
6783.jpg,520,520,left_foot,0,0,0,0,right_foot,122,31,295,488
4947.jpg,520,520,left_foot,80,78,230,412,right_foot,325,24,483,376
10776.jpg,520,520,left_foot,0,0,0,0,right_foot,201,11,481,455
6784.jpg,520,520,left_foot,39,168,211,497,right_foot,261,191,447,501
4948.jpg,520,520,left_foot,84,130,228,337,right_foot,326,130,446,341
15469.jpg,520,520,left_foot,277,93,431,469,right_foot,0,0,0,0
4949.jpg,520,520,left_foot,247,11,382,216,right_foot,0,0,0,0
6785.jpg,520,520,left_foot,185,258,289,486,right_foot,286,251,371,471
6788.jpg,520,520,left_foot,237,127,369,407,right_foot,0,0,0,0
6789.jpg,520,520,left_foot,0,0,0,0,right_foot,44,28,220,377
4950.jpg,520,520,left_foot,70,143,248,443,right_foot,269,120,444,373
4976.jpg,520,520,left_foot,364,199,455,434,right_foot,0,0,0,0
6790.jpg,520,520,left_foot,122,11,395,501,right_foot,0,0,0,0
6791.jpg,520,520,left_foot,0,0,0,0,right_foot,80,126,245,423
4962.jpg,520,520,left_foot,208,113,423,501,right_foot,0,0,0,0
6792.jpg,520,520,left_foot,137,292,209,457,right_foot,307,281,384,453
7319.jpg,520,520,left_foot,81,61,254,457,right_foot,245,77,421,469
4963.jpg,520,520,left_foot,0,0,0,0,right_foot,63,198,149,433
7320.jpg,520,520,left_foot,200,270,249,382,right_foot,303,201,358,321
6757.jpg,520,520,left_foot,46,11,230,428,right_foot,256,105,501,501
6793.jpg,520,520,left_foot,38,22,261,491,right_foot,270,13,455,476
6758.jpg,520,520,left_foot,208,21,491,494,right_foot,0,0,0,0
6794.jpg,520,520,left_foot,165,30,264,256,right_foot,290,25,497,250
4977.jpg,520,520,left_foot,13,16,235,501,right_foot,239,12,441,501
6795.jpg,520,520,left_foot,94,86,197,319,right_foot,237,80,341,325
6797.jpg,520,520,left_foot,11,37,196,491,right_foot,317,71,501,501
4978.jpg,520,520,left_foot,113,230,230,497,right_foot,270,234,374,497
4964.jpg,520,520,left_foot,0,0,0,0,right_foot,89,14,301,501
6799.jpg,520,520,left_foot,58,52,150,214,right_foot,288,34,468,204
4979.jpg,520,520,left_foot,188,12,410,501,right_foot,0,0,0,0
4965.jpg,520,520,left_foot,340,208,455,401,right_foot,0,0,0,0
6800.jpg,520,520,left_foot,75,201,209,454,right_foot,330,219,449,466
7327.jpg,520,520,left_foot,117,12,297,378,right_foot,0,0,0,0
6801.jpg,520,520,left_foot,311,15,426,304,right_foot,0,0,0,0
7329.jpg,520,520,left_foot,0,0,0,0,right_foot,182,22,345,430
4966.jpg,520,520,left_foot,0,0,0,0,right_foot,43,17,201,382
7330.jpg,520,520,left_foot,253,34,364,323,right_foot,0,0,0,0
7331.jpg,520,520,left_foot,184,331,232,444,right_foot,268,386,326,496
7332.jpg,520,520,left_foot,205,276,258,399,right_foot,254,269,306,397
7333.jpg,520,520,left_foot,129,49,283,432,right_foot,0,0,0,0
7334.jpg,520,520,left_foot,0,0,0,0,right_foot,157,11,325,501
4980.jpg,520,520,left_foot,91,262,164,434,right_foot,174,265,239,433
4967.jpg,520,520,left_foot,79,11,457,501,right_foot,0,0,0,0
7120.jpg,520,520,left_foot,0,0,0,0,right_foot,200,70,348,408
4968.jpg,520,520,left_foot,0,0,0,0,right_foot,230,91,325,313
7021.jpg,520,520,left_foot,25,54,239,443,right_foot,263,56,474,445
7337.jpg,520,520,left_foot,0,0,0,0,right_foot,152,45,310,421
4969.jpg,520,520,left_foot,0,0,0,0,right_foot,211,14,406,373
7338.jpg,520,520,left_foot,0,0,0,0,right_foot,199,23,354,398
7339.jpg,520,520,left_foot,215,341,267,454,right_foot,300,281,349,401
7340.jpg,520,520,left_foot,145,32,294,428,right_foot,0,0,0,0
7341.jpg,520,520,left_foot,226,189,288,336,right_foot,0,0,0,0
9757.jpg,520,520,left_foot,60,93,210,430,right_foot,293,95,427,412
4981.jpg,520,520,left_foot,171,214,257,439,right_foot,258,227,343,455
7343.jpg,520,520,left_foot,234,68,369,417,right_foot,0,0,0,0
7067.jpg,520,520,left_foot,0,0,0,0,right_foot,167,103,299,375
7344.jpg,520,520,left_foot,198,285,251,400,right_foot,278,331,344,452
7119.jpg,520,520,left_foot,228,18,394,459,right_foot,0,0,0,0
7118.jpg,520,520,left_foot,0,0,0,0,right_foot,173,29,309,419
12439.jpg,520,520,left_foot,101,66,219,383,right_foot,345,107,501,397
7068.jpg,520,520,left_foot,0,0,0,0,right_foot,146,56,278,350
7346.jpg,520,520,left_foot,154,193,216,318,right_foot,259,272,316,390
7348.jpg,520,520,left_foot,0,0,0,0,right_foot,163,11,313,391
7349.jpg,520,520,left_foot,0,0,0,0,right_foot,166,123,313,445
7350.jpg,520,520,left_foot,0,0,0,0,right_foot,201,109,324,465
7117.jpg,520,520,left_foot,0,0,0,0,right_foot,154,139,295,501
7070.jpg,520,520,left_foot,176,115,315,424,right_foot,0,0,0,0
7069.jpg,520,520,left_foot,235,208,294,343,right_foot,0,0,0,0
7116.jpg,520,520,left_foot,203,319,258,427,right_foot,279,367,339,484
7352.jpg,520,520,left_foot,0,0,0,0,right_foot,183,33,341,445
7353.jpg,520,520,left_foot,0,0,0,0,right_foot,106,28,257,394
7115.jpg,520,520,left_foot,0,0,0,0,right_foot,220,80,345,389
17231.jpg,520,520,left_foot,169,56,394,350,right_foot,0,0,0,0
7114.jpg,520,520,left_foot,273,247,339,391,right_foot,0,0,0,0
4982.jpg,520,520,left_foot,0,0,0,0,right_foot,338,34,501,364
7355.jpg,520,520,left_foot,109,14,252,380,right_foot,246,11,388,368
7357.jpg,520,520,left_foot,253,189,319,339,right_foot,0,0,0,0
7358.jpg,520,520,left_foot,203,41,377,406,right_foot,0,0,0,0
7113.jpg,520,520,left_foot,0,0,0,0,right_foot,178,86,313,430
4983.jpg,520,520,left_foot,0,0,0,0,right_foot,253,208,393,501
7112.jpg,520,520,left_foot,0,0,0,0,right_foot,173,11,334,407
12421.jpg,520,520,left_foot,280,11,484,452,right_foot,0,0,0,0
7360.jpg,520,520,left_foot,143,18,340,411,right_foot,0,0,0,0
7361.jpg,520,520,left_foot,198,213,249,319,right_foot,269,278,330,396
7111.jpg,520,520,left_foot,166,12,315,361,right_foot,0,0,0,0
7110.jpg,520,520,left_foot,0,0,0,0,right_foot,206,219,288,363
7109.jpg,520,520,left_foot,185,11,336,437,right_foot,0,0,0,0
14406.jpg,520,520,left_foot,163,165,226,301,right_foot,278,197,355,322
7365.jpg,520,520,left_foot,153,250,209,373,right_foot,212,138,283,292
4984.jpg,520,520,left_foot,161,266,217,397,right_foot,241,269,293,397
7368.jpg,520,520,left_foot,178,270,231,383,right_foot,250,262,302,382
7108.jpg,520,520,left_foot,183,160,286,405,right_foot,0,0,0,0
7370.jpg,520,520,left_foot,0,0,0,0,right_foot,224,220,296,383
7371.jpg,520,520,left_foot,134,315,184,431,right_foot,193,303,244,429
7374.jpg,520,520,left_foot,73,402,146,501,right_foot,251,168,323,342
7107.jpg,520,520,left_foot,0,0,0,0,right_foot,142,19,304,429
7379.jpg,520,520,left_foot,0,0,0,0,right_foot,150,27,304,445
7380.jpg,520,520,left_foot,211,256,257,372,right_foot,302,261,354,381
7381.jpg,520,520,left_foot,164,132,255,348,right_foot,281,124,367,352
7382.jpg,520,520,left_foot,0,0,0,0,right_foot,182,11,329,391
7106.jpg,520,520,left_foot,135,11,335,471,right_foot,0,0,0,0
7383.jpg,520,520,left_foot,154,38,335,415,right_foot,0,0,0,0
7385.jpg,520,520,left_foot,0,0,0,0,right_foot,135,17,291,385
7386.jpg,520,520,left_foot,141,15,304,442,right_foot,0,0,0,0
4985.jpg,520,520,left_foot,120,264,244,501,right_foot,320,265,433,501
7387.jpg,520,520,left_foot,216,26,339,318,right_foot,0,0,0,0
7388.jpg,520,520,left_foot,0,0,0,0,right_foot,193,22,369,458
7389.jpg,520,520,left_foot,197,11,389,455,right_foot,0,0,0,0
7105.jpg,520,520,left_foot,221,216,286,348,right_foot,0,0,0,0
7390.jpg,520,520,left_foot,0,0,0,0,right_foot,183,40,326,387
7391.jpg,520,520,left_foot,0,0,0,0,right_foot,204,98,319,390
7392.jpg,520,520,left_foot,0,0,0,0,right_foot,204,38,362,411
